Gene Family	D1	D2	D3	D5	P1	P2	P3	P4	P5
UniRef90_A0A200IV36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4388489209
UniRef90_A0A200J1E3	0.0	0.0	0.0	0.2049654779	0.0	0.0	0.0	0.0	0.0
UniRef90_A0A200J945	0.0	0.0	0.0	0.3277831147	0.0	0.0	0.0	0.0	0.0
UniRef90_A0A200JEC3	0.0	0.0	0.0	1.1947431302	0.0	0.0	0.0	0.0	0.0
UniRef90_A0A208ZIN7	0.0	0.0	0.0	0.2765792475	0.0	0.0	0.0	0.0	0.0
UniRef90_A0A208ZZ57	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.481000481	0.0
UniRef90_A0A210V615	0.0	0.0	0.0	0.0	0.0	0.5984629366	0.0	0.0	0.0
UniRef90_A0A211VWG3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9891196835	0.0
UniRef90_A0A212BZP3	0.0	0.0	0.0	0.0	0.5869148181	0.0	0.0	0.0	0.0
UniRef90_A0A212C2S0	0.0	0.0	0.0	0.0	0.4442865318	0.0	0.0	0.0	0.0
UniRef90_A0A212C742	0.0	0.0	0.0	0.0	0.7928066328	0.0	0.0	0.0	0.0
UniRef90_A0A212C9M1	0.0	0.0	0.0	0.0	0.2361985376	0.0	0.0	0.0	0.2364631294
UniRef90_A0A212CA79	0.0	0.0	0.0	0.0	0.2852857796	0.0	0.0	0.0	0.0
UniRef90_A0A212CAM5	0.0	0.0	0.0	0.0	1.1627906977	0.0	0.0	0.0	0.0
UniRef90_A0A212CCB8	0.0	0.0	0.0	0.0	0.7018835132	0.0	0.0	0.0	0.0
UniRef90_A0A212CEH9	0.0	0.0	0.0	0.0	7.1942446043	0.0	0.0	0.0	0.0
UniRef90_A0A212CEI4	0.0	0.0	0.0	0.0	3.0864197531	0.0	0.0	0.0	0.0
UniRef90_A0A212CEV7	0.0	0.0	0.0	0.0	3.3061102929	0.0	0.0	0.0	0.0
UniRef90_A0A212CF42	0.0	0.0	0.0	0.0	3.4965034965	0.0	0.0	0.0	0.0
UniRef90_A0A212CGF9	0.0	0.0	0.0	0.0	0.789556147	0.0	0.0	0.0	0.0
UniRef90_A0A212CH23	0.0	0.0	0.0	0.0	3.1347962382	0.0	0.0	0.0	0.0
UniRef90_A0A212CLH3	0.0	0.0	0.0	0.0	0.0533521401	0.0	0.0	0.0	0.0
UniRef90_A0A212CNC4	0.0	0.0	0.0	0.0	2.3980815348	0.0	0.0	0.0	0.0
UniRef90_A0A212CNE8	0.0	0.0	0.0	0.0	0.6589111195	0.0	0.0	0.0	0.0
UniRef90_A0A212CP88	0.0	0.0	0.0	0.0	1.0548523207	0.0	0.0	0.0	0.0
UniRef90_A0A212CPA2	0.0	0.0	0.0	0.0	3.0303030303	0.0	0.0	0.0	0.0
UniRef90_A0A212CQR3	0.0	0.0	0.0	0.0	1.7985611511	0.0	0.0	0.0	0.0
UniRef90_A0A212CR09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.395414417
UniRef90_A0A212CSB7	0.0	0.0	0.0	0.0	5.3475935829	0.0	0.0	0.0	0.0
UniRef90_A0A212CT09	0.0	0.0	0.0	0.0	2.4390243902	0.0	0.0	0.0	0.0
UniRef90_A0A212CV58	0.0	0.0	0.0	0.0	0.8973413307	0.0	0.0	0.0	0.0
UniRef90_A0A212CVY8	0.0	0.0	0.0	0.0	2.5252525253	0.0	0.0	0.0	0.0
UniRef90_A0A212CXK0	0.0	0.0	0.0	0.0	3.0769230769	0.0	0.0	0.0	0.0
UniRef90_A0A212CYT5	0.0	0.0	0.0	0.0	0.3108138708	0.0	0.0	0.0	0.0
UniRef90_A0A212D2G9	0.0	0.0	0.0	0.0	0.1271096131	0.0	0.0	0.0	0.0
UniRef90_A0A212D2K4	0.0	0.0	0.0	0.0	2.0283975659	0.0	0.0	0.0	0.0
UniRef90_A0A212D2U7	0.0	0.0	0.0	0.0	0.4943153732	0.0	0.0	0.0	0.0
UniRef90_A0A212D3I8	0.0	0.0	0.0	0.0	2.624671916	0.0	0.0	0.0	0.0
UniRef90_A0A212D3U2	0.0	0.0	0.0	0.0	1.509165671	0.0	0.0	0.0	0.0
UniRef90_A0A212D690	0.0	0.0	0.0	0.0	6.8965517241	0.0	0.0	0.0	0.0
UniRef90_A0A212D777	0.0	0.0	0.0	0.0	0.1017706763	0.0	0.0	0.0	0.099432221
UniRef90_A0A212D9D0	0.0	0.0	0.0	0.0	5.1020408163	0.0	0.0	0.0	0.0
UniRef90_A0A212DAB5	0.0	0.0	0.0	0.0	3.6231884058	0.0	0.0	0.0	0.0
UniRef90_A0A212DAC9	0.0	0.0	0.0	0.0	0.3090234858	0.0	0.0	0.0	0.0
UniRef90_A0A212DAW9	0.0	0.0	0.0	0.0	2.6327112219	0.0	0.0	0.0	0.0
UniRef90_A0A212DBX4	0.0	0.0	0.0	0.0	0.1426103637	0.0	0.0	0.0	0.0
UniRef90_A0A212DG32	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0674846626
UniRef90_A0A212DGM6	0.0	0.0	0.0	0.0	0.6337135615	0.0	0.0	0.0	0.0
UniRef90_A0A212DH84	0.0	0.0	0.0	0.0	5.9880239521	0.0	0.0	0.0	0.0
UniRef90_A0A212DHI0	0.0	0.0	0.0	0.0	2.7027027027	0.0	0.0	0.0	0.0
UniRef90_A0A212DIS3	0.0	0.0	0.0	0.0	2.3866348449	0.0	0.0	0.0	0.0
UniRef90_A0A212DJ23	0.0	0.0	0.0	0.0	6.3291139241	0.0	0.0	0.0	0.0
UniRef90_A0A212I4D4	0.0	0.0	0.0	0.0	0.1772701671	0.0	0.0	0.0	0.0
UniRef90_A0A212IB00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3716095038	0.3365720619
UniRef90_A0A212IP07	0.0	0.4670697886	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UniRef90_A0A218L4A9	0.0	1.1049723757	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UniRef90_A0A218PFW9	0.0	1.1454753723	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UniRef90_A0A220QE60	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5649452269	0.0
UniRef90_A0A220QGC6	0.0	0.0	0.0	0.0	0.0	2.331002331	0.0	0.0	0.0
UniRef90_A0A220QHJ5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1213886866	0.0
UniRef90_A0A221DKE3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.405909212	0.0
UniRef90_A0A221FP97	0.0	0.0	0.0	0.0	1.1454753723	0.0	0.0	0.0	0.0
UniRef90_A0A221MWH8	0.0	0.0	0.0	0.0	1.0976948408	0.0	0.0	0.0	0.0
UniRef90_A0A221MXC7	0.0	0.0	0.0	0.0	2.1413276231	0.0	0.0	0.0	0.0
UniRef90_A0A221MZ92	0.0	0.0	0.0	0.0	1.6	0.0	0.0	0.0	0.0
UniRef90_A0A221RS09	0.0	0.0	0.0	0.0	0.6357279085	0.0	0.0	0.3085431318	0.0
UniRef90_A0A221RSI1	0.0	0.0	0.0	0.0	0.7880220646	0.0	0.0	0.7880220646	0.0
UniRef90_A0A221RSL5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8598452279	0.0
UniRef90_A0A221RSW9	0.0	0.0	0.0	0.0	0.9380863039	0.0	0.0	0.0	0.0
UniRef90_A0A221RUB3	0.0	0.0	0.0	0.0	1.3404825737	0.0	0.0	1.3404825737	0.0
UniRef90_A0A221RV40	0.0	0.0	0.0	0.0	1.2033694344	0.0	0.0	0.0	0.0
UniRef90_A0A221ZN30	0.0	1.0844354609	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UniRef90_A0A223JLU2	0.0	0.0	0.0	0.0	0.0	0.9460737938	0.0	0.0	0.0
UniRef90_A0A223JV33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2878556653	0.0
UniRef90_A0A223JYG6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4265335235
UniRef90_A0A223K283	0.0	0.0	0.0	0.0	0.4502476362	0.0	0.0	0.4502476362	0.0
UniRef90_A0A223K2T4	0.0	0.0	0.0	0.0	0.5899705015	0.0	0.0	0.5899705015	0.0
UniRef90_A0A223K3J4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1086474501	0.0
UniRef90_A0A223K4Q3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8650519031	0.0
UniRef90_A0A223UBE4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3071895425	0.0
UniRef90_A0A223XEZ4	0.0	0.0	0.0	0.0	1.0928961749	0.0	0.0	0.0	0.0
UniRef90_A0A223XF34	0.0	0.0	0.0	0.0	1.6863406408	0.0	0.0	0.0	0.0
UniRef90_A0A223XI34	0.0	0.0	0.0	0.0	0.9624639076	0.0	0.0	0.0	0.0
UniRef90_A0A224AWL5	0.0	0.0	0.0	0.0	0.7347538575	0.7347538575	0.0	0.7347538575	0.7347538575
UniRef90_A0A225TWI6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6835269993	0.0
UniRef90_A0A225TZ01	0.0	0.0	0.0	1.4005602241	0.0	0.0	0.0	0.0	0.0
UniRef90_A0A225U3V7	0.0	0.0	0.0	0.0	0.0	0.3843704564	0.0	0.4089062525	0.0
UniRef90_A0A226MEN0	0.0	0.0	0.0	0.0	0.0716194335	0.0	0.0	0.0	0.0
UniRef90_A0A226MWT9	0.0	0.0	0.0	0.0	3.3333333333	0.0	0.0	0.0	0.0
UniRef90_A0A226PBX7	0.0	0.0	0.0	0.0	0.2725329746	0.0	0.0	0.0	0.0
UniRef90_A0A226PXL0	0.0	0.0	0.0	0.0	0.6403690012	0.0	0.0	0.0	0.0
UniRef90_A0A230SVK3	0.0	0.9587727709	0.0	0.9587727709	0.0	0.0	0.0	0.9587727709	0.0
UniRef90_A0A231WQ72	0.0	0.0	0.0	0.1631768383	0.0	0.0	0.0	0.0	0.5959475566
UniRef90_A0A232BJ85	0.0	0.0	0.0	0.0	0.0	0.362520995	0.0	0.0	0.0
UniRef90_A0A232D9K2	0.0	0.0	0.0	0.0	0.0	1.0857763301	0.0	0.0	0.0
UniRef90_A0A232GNF7	0.0	1.7777777778	0.0	0.8888888889	0.8896797153	0.0	0.0	0.8888888889	0.8888888889
UniRef90_A0A232PED1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3097275896
UniRef90_A0A240AC70	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9718172983	0.9718172983
UniRef90_A0A240ATZ4	0.0	1.4947683109	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UniRef90_A0A240BML2	0.0	0.0	0.0	0.0	1.6155088853	0.0	0.0	0.0	0.0
UniRef90_A0A241Q4S6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0050251256
UniRef90_A0A241Q523	0.0	0.0	0.0	0.0	0.0	0.4430931332	0.0	0.0	0.0
UniRef90_A0A241Q9E6	0.0	0.0	0.0	0.2995217736	1.2099213551	0.0	0.0	0.6049606776	0.6049606776
UniRef90_A0A241QBM3	0.0	0.0	0.0	0.0	0.6968641115	0.0	0.0	0.6968641115	0.6968641115
UniRef90_A0A241QGI8	0.0	0.8598452279	0.0	0.8598452279	0.0	0.0	0.0	0.0	0.0
UniRef90_A0A241QGW3	0.0	0.0	0.0	0.0	0.0	1.0111223458	0.0	0.0	0.0
UniRef90_A0A241QH74	0.0	0.0	0.0	0.0	0.0	1.3106159895	0.0	0.0	0.0
UniRef90_A0A241QXB1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3107402118
UniRef90_A0A241XEQ8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0883386844	0.0
UniRef90_A0A241XHC5	0.0	0.0	0.0	0.0	0.0	0.4051719322	0.0	0.0	0.0
UniRef90_A0A241XN07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3913894325	0.0
UniRef90_A0A241XPD4	0.0	0.0	0.0	0.0	0.0	1.1668611435	0.0	0.0	0.0
UniRef90_A0A241XQK0	0.0	0.0	0.0	0.0	0.0	0.0421306258	0.0	0.0	0.0
UniRef90_A0A241XW13	0.0	0.0	0.0	0.0	0.0	0.5254860746	0.0	0.5254860746	0.0
UniRef90_A0A242A954	0.0	0.0	0.0	0.0	0.6323869905	0.0	0.0	0.0	0.0
UniRef90_A0A242A958	0.0	0.0	0.0	0.0	0.8453085376	0.0	0.0	0.0	0.0
UniRef90_A0A242A9G2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5895357239	0.0
UniRef90_A0A242A9K5	0.0	0.0	0.0	0.0	0.8368200837	0.0	0.0	0.0	0.0
UniRef90_A0A242ATU2	1.0626992561	1.0626992561	0.0	1.0626992561	0.0	0.0	0.0	0.0	0.0
UniRef90_A0A242AU65	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.429000429
UniRef90_A0A242C6T5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4057699859
UniRef90_A0A242CDK6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5594408941
UniRef90_A0A242CFA6	0.0	0.0	0.0	0.5709661509	0.0	0.0	0.0	0.0	0.0
UniRef90_A0A242CFJ8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4213496925
UniRef90_A0A242CH45	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5727691323
UniRef90_A0A242CH51	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4009623095
UniRef90_A0A242CHV6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4301484696
UniRef90_A0A242D1J1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4619883041	0.0
UniRef90_A0A242DGF6	0.0	0.0	0.0	0.0	0.7782688912	0.0	0.0	0.0	0.7782688912
UniRef90_A0A242FII5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7194244604
UniRef90_A0A242FJ16	0.0	0.5640157924	0.0	0.0	0.0	0.0	0.0	0.0	0.5640157924
UniRef90_A0A242FJH5	0.0	1.2936610608	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UniRef90_A0A242FQ72	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7513134851
UniRef90_A0A242HNF3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2117746717	0.0
UniRef90_A0A242JUX7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3321611222	0.0
UniRef90_A0A242JWY5	0.0	0.0	0.0	0.0	0.7880220646	0.0	0.0	0.0	0.7880220646
UniRef90_A0A242K1E5	0.0	0.0	0.0	0.5294178256	0.0	0.0	0.0	0.0	0.0
UniRef90_A0A242K1Q0	0.0	0.0	0.0	0.0	0.0	0.7836990596	0.0	0.0	0.0
UniRef90_A0A242K1Z0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0309278351
UniRef90_A0A242K207	0.0	0.0	0.0	0.0	0.7037297678	0.0	0.0	0.0	0.7037297678
UniRef90_A0A242K226	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9652509653
UniRef90_A0A242K2B9	0.0	0.0	0.0	0.5026623089	0.0	0.0	0.0	0.0	0.0
UniRef90_A0A242K4M1	0.0	0.0	0.0	0.0	0.6169031462	0.0	0.0	0.0	0.0
UniRef90_A0A242K545	0.0	0.0	0.0	0.0	0.1149258797	0.0	0.0	0.0	0.1149258797
UniRef90_A0A242K598	0.0	0.0	0.0	0.0	0.1743332404	0.1743332404	0.0	0.0	0.1743332404
UniRef90_A0A242K6X2	0.0	0.0	0.0	0.0	0.0	0.6949270327	0.0	0.0	0.0
UniRef90_A0A242K7G1	0.0	0.0	0.0	0.5519961741	0.0	0.0	0.0	0.0	0.0
UniRef90_A0A242K8R7	0.0	0.0	0.0	0.6697923644	0.0	0.0	0.0	0.0	0.0
UniRef90_A0A242K9I9	0.0	0.0	0.0	0.0	0.4945598417	0.0	0.0	0.0	0.4945598417
UniRef90_A0A242K9N1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9339598204
UniRef90_A0A242K9U4	0.0	0.0	0.0	1.3106159895	0.0	0.0	0.0	0.0	0.0
UniRef90_A0A242KC08	0.0	0.0	0.0	0.0	0.2901437139	0.0	0.0	0.0	0.0
UniRef90_A0A242KEG2	0.0	0.0	0.0	0.0	0.2879223575	0.0	0.0	0.0	0.0
UniRef90_A0A242KFU9	0.0	0.0	0.0	0.0	0.1244688431	0.0	0.0	0.1244688431	0.1244688431
UniRef90_A0A242L5P8	0.0	0.5249939663	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UniRef90_A0A242L8B0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5349395969	0.0
UniRef90_A0A242LB59	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7587253414
UniRef90_A0A242LCH5	0.0	0.0	0.0	0.8257638315	0.0	0.0	0.0	0.0	0.0
UniRef90_A0A242LD88	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3994040411
UniRef90_A0A242LDT8	0.0	0.0	0.0	1.0649627263	0.0	0.0	0.0	0.0	0.0
UniRef90_A0A242LE25	0.0	0.0	0.0	0.6613756614	0.0	0.0	0.0	0.0	0.0
UniRef90_A0A242LF31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5452412179	0.0
UniRef90_A0A242LFX3	0.0	0.0	0.0	0.289655691	0.0	0.0	0.0	0.0	0.0
UniRef90_A0A242LT13	0.0	0.8613264427	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UniRef90_A0A242LTU0	0.0	0.0	0.0	0.5896226415	0.0	0.0	0.0	0.0	0.0
UniRef90_A0A243T8Q2	0.0	0.0	0.0	0.232384686	0.0	0.0	0.0	0.0	0.0
UniRef90_A0A243TXN3	0.0	0.0	0.0	0.0	0.0	0.06079034	0.0	0.0	0.1382650362
UniRef90_A0A243U2D0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4651162783	0.0
UniRef90_A0A243U2N7	0.0	1.2578616352	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UniRef90_A0A243U435	0.0	0.7087172218	0.0	0.0	0.0	0.7087172218	0.0	0.0	0.0
UniRef90_A0A243U4N8	0.0	0.0	0.0	0.0	0.0	1.246882793	0.0	0.0	0.0
UniRef90_A0A243U5H0	0.0	0.6949270327	0.0	0.0	0.6949270327	0.6949270327	0.0	0.6949270327	0.0
UniRef90_A0A243U5L8	0.0	0.8163265306	0.0	0.0	0.8163265306	0.8163265306	0.0	0.0	0.0
UniRef90_A0A243U646	0.0	0.0	0.0	0.0	0.9442870633	0.9442870633	0.0	0.0	0.0
UniRef90_A0A243U6B2	0.0	0.0	0.0	0.0	0.0	1.0080645161	0.0	0.0	0.0
UniRef90_A0A243U801	0.0	0.8244023083	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UniRef90_A0A243U9Y6	0.0	0.8787346221	0.0	0.0	0.8787346221	0.0	0.0	0.8787346221	0.8787346221
UniRef90_A0A243UAT6	0.0	0.2787844996	0.0	0.0	0.2787844996	0.0	0.0	0.2787844996	0.0
UniRef90_A0A243UBV2	0.0	2.087684947	0.0	0.0	0.0	0.0	0.0	1.0438413361	0.0
UniRef90_A0A243UCC0	0.0	1.2300123001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UniRef90_A0A243UCG0	0.0	0.0	0.0	0.0	0.0	0.7316322359	0.0	0.0	0.0
UniRef90_A0A243UCR1	0.0	1.7825311943	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UniRef90_A0A243UCS0	0.0	1.2547051443	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UniRef90_A0A243UDD9	0.0	0.705716302	0.0	0.0	0.705716302	0.0	0.0	0.0	0.0
UniRef90_A0A243UE56	0.0	0.5698005698	0.0	0.0	0.5698005698	0.5698005698	0.0	0.0	0.5698005698
UniRef90_A0A243UEM1	0.0	1.287001287	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UniRef90_A0A243UGI8	0.0	0.6565988181	0.0	0.0	0.6565988181	0.0	0.0	0.6565988181	0.0
UniRef90_A0A243UGX1	0.0	0.4376367615	0.0	0.0	0.4376367615	0.4376367615	0.0	0.4376367615	0.0
UniRef90_A0A244AN42	0.0	0.4843749849	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UniRef90_A0A244BA17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2658434054
UniRef90_A0A246NQ31	0.0	0.0	2.1141649049	0.0	0.0	0.0	0.0	0.0	0.0
UniRef90_A0A248KFF9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6932791594	0.0
UniRef90_A0A248KFZ6	0.0	0.0	0.0	0.0	0.0	1.5082956259	0.0	1.5082956259	0.0
UniRef90_A0A248KGF5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3245033113	0.0
UniRef90_A0A248KGY7	0.0	0.7733952049	0.0	0.0	0.0	1.5467904099	0.0	0.7733952049	0.7733952049
UniRef90_A0A248KI29	0.0	2.1857923497	0.0	0.0	1.0928961749	1.0928961749	0.0	0.0	1.0928961749
UniRef90_A0A248KJ53	0.0	0.0	0.0	0.0	0.0	0.6394533944	0.0	0.0	0.0
UniRef90_A0A248KJW3	0.0	0.0	0.0	0.0	1.0214504597	2.0429009193	0.0	0.0	1.0214504597
UniRef90_A0A248KL05	1.1123470523	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1123470523
UniRef90_A0A248KLJ9	0.0	0.0	0.0	0.0	1.0582010582	0.0	0.0	0.0	0.0
UniRef90_A0A248U8Q5	0.0	0.0	0.0	0.0	0.3738700409	0.0	0.0	0.0	0.0
UniRef90_A0A248UAX8	0.0	0.0	0.0	0.0	0.8481764207	0.0	0.0	0.0	0.0
UniRef90_A0A248UHI2	0.0	0.0	0.0	0.0	0.2374776382	0.0	0.0	0.0	0.0
UniRef90_A0A248UNY5	0.0	0.0	0.0	0.0	1.443001443	0.0	0.0	0.0	0.0
UniRef90_A0A249SFK5	0.0	0.0	0.0	0.6255825742	0.0	0.0	0.0	1.2484394507	0.0
UniRef90_A0A249SLV9	0.0	0.0	0.0	1.1481056257	1.1481056257	0.0	0.0	0.0	0.0
UniRef90_A0A249WAW6	0.0	0.0	0.0	0.0	0.0	1.8281535649	0.0	0.0	0.0
UniRef90_A0A249WBG5	0.0	0.481000481	0.0	0.481000481	0.0	0.0	0.0	0.0	0.0
UniRef90_A0A249WBW2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5589714925	0.0
UniRef90_A0A249WBZ0	0.0	0.0	0.0	0.0	1.5243902439	0.0	0.0	0.0	0.0
UniRef90_A0A249WDD0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.593824228	0.0
UniRef90_A0A249WEI5	0.0	0.0	0.0	0.0	0.0	1.1806375443	0.0	0.0	0.0
UniRef90_A0A249WEP9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.956937799	0.0
UniRef90_A0A249WH82	0.0	0.0	0.0	0.0	0.0	0.4257130694	0.0	0.4257130694	0.0
UniRef90_A0A249WM06	0.0	0.6153846154	0.0	0.5235602094	0.0	0.0	0.0	0.0	0.0
UniRef90_A0A249WPC4	0.0	1.5698587127	0.0	0.0	0.0	1.5698587127	0.0	0.0	0.0
UniRef90_A0A249WQL4	0.0	0.852514919	0.0	0.0	0.0	0.8361204013	0.0	0.852514919	0.0
UniRef90_A0A250AXW0	0.0	0.0	0.0	0.0	0.487804878	0.0	0.0	0.0	0.0
UniRef90_A0A250AY45	0.0	0.0	0.0	0.0	0.2906320932	0.0	0.0	0.0	0.0
UniRef90_A0A250AYN6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2299127844	0.0
UniRef90_A0A250B036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1909658556	0.0
UniRef90_A0A250B3A7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4347823706	0.0
UniRef90_A0A250B564	0.0	0.0	0.0	0.0	0.6583278473	0.0	0.0	0.0	0.0
UniRef90_A0A250BAK4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1988841459
UniRef90_A0A250XZ39	0.0	0.0	0.0	0.0	1.2121212121	0.0	0.0	0.0	0.0
UniRef90_A0A250Y5Z0	0.0	0.0	0.0	0.0	0.0131830604	0.0	0.0	0.0	0.0
UniRef90_A0A250YK31	0.0	0.0	0.0	0.0	0.4323503802	0.0	0.0	0.0	0.0
UniRef90_A0A251ZGQ4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0504201681
UniRef90_A0A251ZKI1	0.0	0.0	0.0	0.0	0.8568980291	0.0	0.0	0.0	0.0
UniRef90_A0A251ZL13	0.0	0.0	0.0	0.0	0.2965599051	0.0	0.0	0.0	0.0
UniRef90_A0A251ZLU9	0.0	0.0	0.0	0.4865623761	0.0	0.0	0.0	0.0	0.0
UniRef90_A0A251ZRS0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7524454477
UniRef90_A0A252CA35	0.0	0.0	0.0	1.4598540146	0.0	0.0	0.0	0.0	0.0
UniRef90_A0A252CA50	0.0	0.0	0.0	0.0	0.7710100231	0.7710100231	0.0	0.7710100231	0.3824848268
UniRef90_A0A252CAD9	0.0	0.0	0.0	0.0	0.0	0.4670714619	0.0	0.4670714619	0.0
UniRef90_A0A252CAF4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3946101642
UniRef90_A0A252CAH2	0.0	0.0	0.0	0.0	0.6414368185	0.6414368185	0.0	0.6414368185	0.6414368185
UniRef90_A0A252CBF9	0.0	0.0	0.0	0.0	0.3889537145	0.3889537145	0.0	0.3889537145	0.3889537145
UniRef90_A0A252CDU8	0.0	0.0	0.0	0.0	1.3531799729	0.0	0.0	0.0	0.0
UniRef90_A0A252CF32	0.0	0.0	0.0	0.0	0.5194805195	0.5194805195	0.0	0.0	0.5194805195
UniRef90_A0A252CF44	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8795074758
UniRef90_A0A252CF85	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8733624454
UniRef90_A0A252CFR3	0.0	0.0	0.0	0.0	0.0	2.4330900243	0.0	2.4330900243	0.0
UniRef90_A0A252CFT7	0.0	0.0	0.0	0.0	0.5540166205	0.5540166205	0.0	0.5540166205	0.5540166205
UniRef90_A0A252CFU6	0.0	0.0	0.0	0.0	0.7855459544	0.0	0.0	0.0	0.0
UniRef90_A0A252CGH4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9460737938
UniRef90_A0A252CGH8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5062656642
UniRef90_A0A256E8S4	0.0	0.9606147935	0.0	0.0	0.9606147935	0.0	0.0	0.9606147935	0.9606147935
UniRef90_A0A256FJ37	0.0	0.0	0.0	0.0	1.210653753	0.0	0.0	0.0	0.0
UniRef90_A0A256FJM6	0.0	0.0	0.0	0.0	0.9910802775	0.0	0.0	0.0	0.0
UniRef90_A0A256FJY6	0.0	0.0	0.0	0.0	1.4265335235	0.0	0.0	0.0	0.0
UniRef90_A0A256FVC3	0.0	0.0	0.0	0.0	0.5141388175	0.0	0.0	0.0	0.0
UniRef90_A0A256FVQ4	0.0	0.0	0.0	0.0	1.3175230567	0.0	0.0	0.0	0.0
UniRef90_A0A256FWH4	0.0	0.0	0.0	0.0	0.4782590488	0.0	0.0	0.0	0.0
